Ref,x,y,Connectivity,Isovist Area,Isovist Compactness,Isovist Drift Angle,Isovist Drift Magnitude,Isovist Max Radial,Isovist Min Radial,Isovist Occlusivity,Isovist Perimeter,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
65612,26,1036,253,1026.4174,0.055008847,33.434151,33.139793,95.685692,0.15770996,371.55896,484.22885,9208.4453,493288,0.60232764,0.8270908,0.1259333,1.559122,6.6049175,0.72386539,0.87954962,2.3765318,3265,2.2940257
65613,26,1038,281,1112.7369,0.058029581,29.445185,37.040897,104.31096,0.23370314,378.31763,490.88129,11195.433,649020,0.61428571,0.74675608,0.1382874,1.5768963,6.6807504,0.7321763,0.88074511,2.3609068,3265,2.2680008
65621,26,1054,721,2919.801,0.065839358,4.8774829,76.634163,155.75943,0.80571944,628.96552,746.51538,55452.133,5438048,0.81784558,0.75784439,0.26323476,1.4126383,9.4993258,1.0410779,0.91927117,1.9571079,3265,2.111258
131146,28,1032,157,626.51917,0.035157062,50.937756,19.810673,81.033661,0.46873632,364.37177,473.22296,4032.3022,159644,0.496407,1.1311761,0.08088614,1.4853406,6.3668513,0.69777453,0.87572724,2.4280024,3265,2.393858
131147,28,1034,155,632.7171,0.020582573,55.230278,15.43187,125.40405,1.4883986,489.11893,621.52686,3152.1733,86704,0.61767912,0.96232271,0.0840564,1.6841781,5.9080019,0.64748698,0.8680408,2.5389092,3265,2.3014164
131148,28,1036,266,1050.0537,0.041381244,39.837833,29.505577,89.56102,2.1283543,433.38065,564.68848,9027.8887,449356,0.54850334,0.90734148,0.1331998,1.5741689,6.6034474,0.72370428,0.87952638,2.3768382,3265,2.281059
131149,28,1038,278,1097.3617,0.048294075,35.818863,32.130505,94.032364,2.2248662,405.50638,534.35876,9987.3184,526208,0.58974624,0.78931296,0.13803376,1.5787616,6.6493154,0.72873116,0.88025081,2.3673408,3265,2.2706354
131150,28,1040,331,1298.807,0.03043972,30.221924,39.976852,151.36447,1.7014709,593.64807,732.24585,14010.793,898428,0.56154901,0.88153189,0.12448289,1.2153817,8.2570658,0.90493244,0.90353441,2.1011028,3265,2.399961
131151,28,1042,393,1551.7997,0.021847796,24.663399,50.254276,150.20851,0.86897242,804.73853,944.75446,20738.078,1667076,0.56809211,0.792467,0.1452865,1.2362177,8.5128784,0.9329682,0.90691423,2.0680146,3265,2.3558967
131152,28,1044,405,1605.8882,0.038379669,19.31497,54.961037,145.88341,0.052662488,588.44769,725.12347,23123.74,1936564,0.64289206,0.64380699,0.14928123,1.2401267,8.5620003,0.93835175,0.90755445,2.0618873,3265,2.3476686
131155,28,1050,371,1503.834,0.032334447,16.784094,56.90625,146.19789,0.36833,645.36218,764.49066,22154.553,1984628,0.54922414,0.64549416,0.13664825,1.2118491,8.483675,0.92976761,0.90653229,2.0716913,3265,2.3809624
131156,28,1052,823,3353.3201,0.059295364,8.3566399,75.639214,152.84715,1.2716432,687.95886,843.00873,63341.637,6227132,0.76249731,1.0084291,0.29970866,1.450441,9.8427505,1.0787154,0.92334628,1.9237132,3265,2.0515728
131157,28,1054,778,3158.1772,0.049669847,5.1768022,72.48777,153.72626,2.3706355,740.18457,893.87494,57313.109,5486896,0.76055491,0.99031329,0.2833212,1.432786,9.6980047,1.062852,0.92164195,1.9375,3265,2.0779948
131158,28,1056,729,2964.6858,0.061322767,1.6830647,69.596336,154.90697,1.4523882,629.53009,779.44128,51823.344,4862076,0.7483871,0.9557628,0.2657674,1.4136754,9.5359554,1.0450922,0.91971105,1.9534314,3265,2.1074417
131159,28,1058,642,2567.0334,0.052248094,356.96365,64.54007,156.69537,0.27239105,650.56775,785.75195,43219.246,3923852,0.69598711,0.86005962,0.23387977,1.370075,9.2824192,1.017306,0.91663992,1.979473,3265,2.166657
196680,30,1028,152,625.79834,0.053890023,65.07914,18.406933,86.342384,0.26095241,263.10745,382.00403,3333.0745,110432,0.54897177,1.1766936,0.089411765,1.7161731,5.7212057,0.62701505,0.86478049,2.5891545,3265,2.3029544
196681,30,1030,231,906.36896,0.036157619,52.296467,34.461346,126.07198,1.1395388,397.42401,561.25153,8850.916,555808,0.43327686,1.2798119,0.11197285,1.5198607,6.6657443,0.73053169,0.88050938,2.3639705,3265,2.3201184
196682,30,1032,219,893.16199,0.036500908,49.053818,36.071732,125.42963,2.1535211,420.04813,554.52124,8608.3154,542860,0.44711155,1.1187464,0.10610465,1.5084456,6.6493154,0.72873116,0.88025081,2.3673408,3265,2.3325615
196683,30,1034,88,382.4964,0.041108444,76.138908,12.868271,80.361862,1.1862051,244.89563,341.9425,1829.576,77616,0.54362589,0.73009837,0.059219383,1.6645833,5.4271936,0.59479284,0.85947955,2.675245,3265,2.3986833
196684,30,1036,243,979.88739,0.046861552,48.992321,28.494522,83.53949,0.34742582,368.41193,512.60718,8082.1069,386800,0.58096111,0.75659448,0.12366413,1.5616536,6.5236082,0.71495432,0.87825614,2.3936887,3265,2.3032179
196685,30,1038,267,1035.6548,0.041142434,43.940208,31.866835,90.239014,1.7861019,434.30878,562.42871,9570.3965,505188,0.58998621,0.73982912,0.13290194,1.5709143,6.6255622,0.72612798,0.87987614,2.3722427,3265,2.2807863
196686,30,1040,299,1177.2527,0.04522609,37.033943,34.377403,100.71648,3.5293469,440.02563,571.93311,11456.608,651496,0.58752888,0.7957359,0.14685658,1.590193,6.7140031,0.73582059,0.88126612,2.3541667,3265,2.2518518
196687,30,1042,379,1474.7706,0.025245141,28.3636,45.765133,148.52003,2.6763763,722.05054,856.79767,18700.396,1426008,0.54677445,0.9002521,0.13969775,1.2196912,8.498251,0.93136513,0.90672302,2.0698528,3265,2.3723915
196688,30,1044,431,1683.9734,0.030117316,22.798218,50.446953,145.00758,1.9443237,703.10767,838.23236,23342.621,1912612,0.56831598,0.94610566,0.1587477,1.2583454,8.631732,0.94599396,0.90845847,2.0533087,3265,2.3245289
196689,30,1046,488,1907.1023,0.0243046,19.218834,54.024807,145.89865,1.5781373,847.96021,992.9964,28108.592,2356672,0.59623992,1.0381124,0.179676,1.2977682,8.77985,0.96222699,0.91036069,2.0355392,3265,2.2751477
196690,30,1048,589,2342.7434,0.030399455,16.487156,63.650982,145.09874,1.5896431,833.34796,984.08905,39023.699,3539560,0.62000626,1.1295023,0.21662375,1.3582407,9.0585756,0.99277383,0.91387564,2.0036764,3265,2.1961031
196691,30,1050,133,531.46106,0.049518839,45.441563,5.0534396,64.389755,0.57187772,269.07129,367.24463,2447.6655,68848,0.58407384,0.76075345,0.083542712,1.7095633,5.5823727,0.61179966,0.86230409,2.6286764,3265,2.3317134
196692,30,1052,850,3443.344,0.049151108,9.0873594,72.593903,150.80624,1.6603724,775.76306,938.27142,63569.5,6107056,0.73611861,1.2615521,0.30954114,1.4602852,9.9316912,1.0884629,0.92438424,1.9154412,3265,2.0363998
196693,30,1054,804,3236.8816,0.039249975,6.2217755,70.276985,151.69205,3.4690907,856.40491,1018.002,57901.977,5439132,0.74652576,1.1519639,0.29278952,1.443179,9.7811117,1.0719602,0.92262286,1.9295343,3265,2.0625536
196694,30,1056,755,3051.8784,0.051194727,2.9669456,67.868019,152.88351,3.052166,705.14807,865.51764,52451.914,4824916,0.74030602,1.0949073,0.27534646,1.4257104,9.6131821,1.053556,0.92063427,1.9457721,3265,2.0907714
196695,30,1058,693,2724.8782,0.048838217,358.21884,62.235329,154.69673,1.9746556,677.21973,837.33374,45252.301,4017796,0.66645396,1.0591074,0.252,1.3923686,9.4479122,1.0354432,0.91865158,1.9623162,3265,2.1333284
196696,30,1060,580,2336.8408,0.039483014,352.19458,54.779629,161.40663,1.0695667,699.27722,862.41113,33056.371,2636996,0.61259007,0.91766119,0.21113943,1.3344423,9.1114197,0.99856526,0.91453278,1.9978554,3265,2.2129393
196697,30,1062,484,1941.4827,0.038201619,344.49509,45.218567,114.02734,0.36373317,661.27655,799.1546,23271.438,1513704,0.60057664,0.8147043,0.21330982,1.5945127,7.5568867,0.82819635,0.89385992,2.203125,3265,2.1409998
262213,32,1022,139,599.61108,0.092780598,83.610001,31.075748,92.495049,0.10030688,164.56645,284.97791,4199.2769,195940,0.67094153,1.0666022,0.08742138,1.7160045,5.5865765,0.6122604,0.86237973,2.6274509,3265,2.3252926
262214,32,1024,149,633.15314,0.092257895,82.302483,28.178598,90.499069,0.70681489,158.57973,293.66861,4188.7959,185636,0.64937419,1.1698352,0.093710691,1.7261981,5.5971131,0.61341512,0.86256921,2.6243873,3265,2.3145101
262215,32,1026,156,667.12671,0.10922458,80.370094,25.719534,88.503265,1.3711507,141.82745,277.0441,4140.9561,175600,0.62936312,1.2855356,0.097683154,1.7326182,5.6119313,0.61503917,0.86283523,2.6200981,3265,2.3063672
262216,32,1028,163,693.00708,0.11594972,78.722847,24.434406,86.50766,2.095947,128.90143,274.05576,4152.1475,168088,0.64508069,1.1435544,0.10080396,1.7377961,5.6407323,0.61819559,0.86335075,2.6118259,3265,2.2970116
262217,32,1030,171,720.95416,0.097660795,76.490845,22.566624,84.512268,2.9220667,156.07767,304.57806,4150.5083,159848,0.64072925,1.1236748,0.10490797,1.7442684,5.6633387,0.62067312,0.86375397,2.6053922,3265,2.2875886
262218,32,1032,260,1054.6635,0.050435688,58.792923,33.674263,123.12202,2.9675164,321.95551,512.61688,9408.6777,544180,0.47683397,1.1437801,0.12603006,1.5455219,6.7094493,0.73532152,0.88119489,2.3550858,3265,2.2913792
262219,32,1034,259,1097.5624,0.053910684,55.202991,34.389362,122.56322,1.0882155,331.36429,505.80386,9452.5625,543784,0.50330728,0.91244161,0.1254845,1.5443976,6.7094493,0.73532152,0.88119489,2.3550858,3265,2.292376
262220,32,1036,246,1065.4717,0.08434993,54.515312,27.379402,78.527473,0.1679536,240.77463,398.41302,7465.9897,331876,0.58460259,0.75651568,0.12596007,1.5666935,6.5107269,0.71354258,0.87805009,2.396446,3265,2.3005996
262221,32,1038,264,1097.1027,0.066232055,49.18092,26.545013,83.352631,1.7116932,279.40686,456.24115,8015.5044,366900,0.59122592,0.75049603,0.13306452,1.5753833,6.58148,0.72129679,0.87917805,2.3814337,3265,2.283035
262222,32,1040,295,1188.9579,0.045663301,41.993412,28.12673,89.532036,3.6362278,402.78961,572.01117,9742.0117,489176,0.57717055,0.75425196,0.14640199,1.59203,6.6762414,0.73168212,0.88067436,2.3618259,3265,2.2553461
262223,32,1042,340,1402.9653,0.040878486,32.755764,35.293381,146.85081,4.5086522,480.78397,656.72113,13367.636,820476,0.57523859,0.74969411,0.13006885,1.2506697,8.1751776,0.89595789,0.90243578,2.1121323,3265,2.3760204
262224,32,1044,430,1736.2515,0.033995159,24.105925,47.86174,143.99025,3.8705375,622.9259,801.12952,22490.877,1854940,0.55675179,0.80138934,0.15837938,1.2576079,8.6292219,0.94571882,0.90842605,2.0536151,3265,2.325434
262225,32,1046,472,1887.3901,0.036281239,19.646217,49.63324,144.07455,3.2068596,622.69312,808.52734,25275.889,2050556,0.61410987,0.83085698,0.1736571,1.2855499,8.7436342,0.95825785,0.90989786,2.0398285,3265,2.289505
262226,32,1048,556,2220.8298,0.039094076,17.709843,56.983906,143.25656,1.2557763,661.24634,844.90344,33470.168,2887984,0.60718131,0.87706017,0.20478821,1.341581,8.957408,0.98168641,0.9126094,2.0150123,3265,2.2198262
262228,32,1052,838,3475.342,0.053330917,9.4765158,71.379929,148.76584,1.3375624,698.40833,904.92834,62170.457,5917752,0.78006178,0.92268723,0.30506006,1.4553531,9.8952627,1.0844705,0.92395997,1.9188113,3265,2.0433819
262229,32,1054,821,3392.5547,0.037990283,6.1954007,69.225052,149.65678,3.2915015,853.37439,1059.332,58991.289,5503264,0.77137935,0.93361181,0.29887149,1.4490606,9.8394871,1.0783578,0.92330807,1.9240196,3265,2.0530224
262230,32,1056,773,3193.4521,0.052459419,2.2613332,66.324303,150.8593,4.7190862,673.63489,874.62805,53441.273,4874068,0.7632466,0.90085733,0.28119317,1.4288023,9.6916704,1.0621578,0.9215669,1.9381127,3265,2.0819836
262231,32,1058,702,2855.5347,0.053830195,356.69214,60.992535,152.69814,3.7336483,619.76343,816.46143,45897.785,4039172,0.69672954,0.85326761,0.2550872,1.3953381,9.4811163,1.0390822,0.919052,1.9589461,3265,2.1280367
262232,32,1060,572,2383.9033,0.045133166,350.14206,53.127773,159.40714,2.480798,626.31458,814.70685,33067.879,2632156,0.64630818,0.74880159,0.20815139,1.3290679,9.0918789,0.99642378,0.91429013,2,3265,2.2194426
262233,32,1062,475,1955.3398,0.041949656,340.59348,44.941906,111.71988,0.6071707,609.93573,765.33545,23152.906,1480372,0.63035309,0.67646897,0.20934333,1.5892761,7.539607,0.82630265,0.89361274,2.2058823,3265,2.1474624
262234,32,1064,55,306.02911,0.060574874,84.793152,6.6390767,50.314758,0.29389724,137.87737,251.9649,740.4198,14020,0.67407405,0.26389602,0.036642238,1.6432079,5.3634362,0.58780539,0.85830104,2.6951592,3265,2.4319482
262235,32,1066,284,1218.7695,0.031057825,330.98245,39.562996,106.93541,1.7035873,538.78857,702.23132,12698.558,782568,0.6029712,0.5127514,0.14052449,1.7538034,6.2806125,0.6883232,0.87431568,2.4476104,3265,2.186713
262236,32,1068,205,900.20215,0.025990522,321.71167,32.295078,108.05688,1.7035873,519.94641,659.73187,7957.792,482104,0.49875659,0.44555986,0.10138477,1.68406,6.178616,0.67714494,0.87262696,2.4715073,3265,2.2631774
262237,32,1070,154,674.44885,0.051882789,310.49158,22.587782,87.240479,1.7035873,284.72391,404.17346,4510.8003,207996,0.53849417,0.37854856,0.076237626,1.6322538,6.1111808,0.66975433,0.8714987,2.487745,3265,2.319701
262238,32,1072,107,486.31439,0.094921842,289.26404,13.440226,43.050117,1.7035873,151.28951,253.73502,2040.7782,48616,0.81608182,0.32134911,0.066749841,1.6797309,5.5666656,0.61007828,0.86202091,2.6332722,3265,2.3610172
262239,32,1074,99,458.21576,0.099848442,284.57144,16.244442,45.241264,1.7035873,148.41241,240.14265,2043.8638,52388,0.8460111,0.30169141,0.062185928,1.6712956,5.546896,0.60791159,0.8616637,2.6390932,3265,2.371937
262240,32,1076,93,396.09113,0.12888163,280.91663,21.492805,47.406445,0.071203448,135.54199,196.5201,2165.2209,59892,0.87447405,0.27812859,0.058417086,1.6640141,5.5406823,0.6072306,0.86155123,2.6409314,3265,2.3795576
262241,32,1078,48,280.41687,0.062505141,337.49844,1.0766857,49.555969,0.91180819,143.36426,237.43741,922.11725,25668,0.6134752,0.31806988,0.034657039,1.6343099,5.2495832,0.57532763,0.85616958,2.7319241,3265,2.4602425
262242,32,1080,49,290.91986,0.058951154,285.88004,3.9199095,51.692856,1.7035873,149.12035,249.02644,883.94019,25816,0.63180274,0.32197565,0.035430223,1.635746,5.2486548,0.57522589,0.85615206,2.7322304,3265,2.4591019
262243,32,1082,63,344.63052,0.049907733,282.79291,10.879202,53.814369,1.7035873,194.25441,294.57635,1311.0109,40672,0.63082439,0.35068768,0.040281329,1.6271847,5.4813251,0.60072535,0.86047179,2.6587009,3265,2.4231293
262244,32,1084,70,366.46408,0.055555981,280.53195,15.505398,55.922951,1.7035873,192.77203,287.909,1620.5421,53748,0.6873706,0.35629073,0.044614404,1.6364086,5.4935012,0.60205984,0.86069393,2.6550245,3265,2.4126253
262245,32,1086,74,370.16968,0.059574574,278.77499,19.287237,58.020561,1.7035873,189.39497,279.43118,1887.0104,66984,0.74305815,0.3617548,0.047193877,1.6418551,5.4965539,0.60239434,0.86074954,2.6541054,3265,2.4071438
262246,32,1088,71,364.40512,0.075315215,277.43048,22.828939,60.10878,1.113234,163.35455,246.57884,1959.1222,71556,0.78390342,0.33304396,0.045165394,1.6375055,5.4975719,0.60250598,0.86076814,2.6537991,3265,2.4109306
262248,32,1092,52,261.42508,0.085695006,283.98441,4.6780081,64.266571,1.5562081,113.78591,195.79463,1058.3556,35688,0.70512819,0.41508967,0.038922157,1.6385971,5.2081246,0.57078397,0.85538459,2.7457108,3265,2.4639976
262249,32,1094,53,282.21738,0.082250066,279.99966,7.2197814,66.338326,1.7035873,118.96022,207.64845,1019.2141,35904,0.72786647,0.42719656,0.041245136,1.6367416,5.1628208,0.56581891,0.85452127,2.7610295,3265,2.4742339
262250,32,1096,55,296.509,0.077550657,278.47742,9.4177475,68.404312,1.7035873,124.59671,219.19525,1086.2601,41760,0.71717173,0.43911552,0.041509435,1.6182317,5.2412386,0.57441312,0.85601193,2.7346814,3265,2.4743857
262251,32,1098,58,309.58612,0.073097229,277.47849,11.618464,70.46521,1.7035873,130.26236,230.69875,1139.4598,44916,0.71687841,0.46094972,0.043773584,1.6223565,5.2440171,0.57471764,0.85606444,2.7337623,3265,2.4701381
262252,32,1100,68,348.48691,0.053567529,277.26437,16.352257,72.521576,1.7035873,182.89696,285.92184,1614.4375,70208,0.66154522,0.49465191,0.044270832,1.6361213,5.4581375,0.59818411,0.86004764,2.6657476,3265,2.4189675
262253,32,1102,74,381.34299,0.057483207,276.70184,19.825363,74.573898,0.82403147,179.41792,288.73026,1960.125,90432,0.69492781,0.51244062,0.047527295,1.6427184,5.4853778,0.60116953,0.86054575,2.6574755,3265,2.4082718
262254,32,1104,80,401.97025,0.059848074,276.15192,22.93483,76.622597,0.57288194,179.15048,290.52051,2283.0332,108460,0.71360761,0.53551209,0.051347882,1.6504833,5.4924846,0.60194838,0.86067539,2.6553309,3265,2.4000034
262255,32,1106,84,410.66849,0.060445763,275.73318,26.00453,78.668037,1.7035873,188.12593,292.19156,2622.7844,132160,0.73149741,0.55314678,0.053469129,1.6545939,5.5098205,0.60384834,0.86099106,2.6501226,3265,2.3933153
262256,32,1108,88,415.60886,0.060691893,275.39227,28.783373,80.710541,1.7035873,197.86118,293.34723,2994.5723,158484,0.74320793,0.5655098,0.056015275,1.6596296,5.5139155,0.6042971,0.86106557,2.6488972,3265,2.3880601
262257,32,1110,91,418.07635,0.060654931,275.11246,31.33213,82.750374,1.7035873,207.593,294.3064,3263.4111,176300,0.74676436,0.57641131,0.057924889,1.6633503,5.5169907,0.60463417,0.86112142,2.6479778,3265,2.3841741
262258,32,1112,90,415.51645,0.059967164,274.98981,33.439865,84.787781,1.7035873,215.51848,295.0817,3358.8467,185540,0.7550562,0.5746665,0.057288352,1.6621153,5.5159655,0.60452175,0.86110282,2.6482842,3265,2.3854642
262259,32,1114,86,404.40671,0.058133177,275.14011,34.733234,86.822983,0.31321606,216.84271,295.66647,3257.6121,181192,0.79671681,0.56023884,0.054811981,1.6572822,5.5098205,0.60384834,0.86099106,2.6501226,3265,2.3908813
327747,34,1018,145,600.96906,0.062199935,89.19841,39.989025,96.388031,0.83733135,221.81601,348.44644,5755.1787,335916,0.66455936,1.116124,0.092356689,1.7235321,5.5718913,0.61065096,0.8621152,2.6317401,3265,2.3211236
327748,34,1020,149,619.82648,0.064910933,89.127716,37.464611,94.389618,1.4496715,206.89618,346.40253,5597.2363,316424,0.66152728,1.1351612,0.09490446,1.7275444,5.5760794,0.61110997,0.86219072,2.6305146,3265,2.3168793
327749,34,1022,149,636.03558,0.067354403,89.0168,35.197826,92.391266,1.6036971,193.38184,344.47891,5360.8872,295636,0.66778523,1.0880394,0.09490446,1.7275444,5.5760794,0.61110997,0.86219072,2.6305146,3265,2.3168793
327750,34,1024,155,650.40039,0.06820146,88.910347,33.35746,90.392998,2.579196,201.43909,346.17722,5260.5693,279580,0.65018851,1.1365235,0.098726116,1.733465,5.5823727,0.61179966,0.86230409,2.6286764,3265,2.3106091
327751,34,1026,161,686.48169,0.073315673,88.117935,30.825142,88.394798,3.247349,194.4281,343.02124,5172.6279,264288,0.63726705,1.2008299,0.1024825,1.7392144,5.5897331,0.61260635,0.86243653,2.6265318,3265,2.3043225
327752,34,1028,170,710.35889,0.077777728,87.930138,28.963234,86.39669,3.9482212,178.4613,338.77878,5151.6943,251148,0.64211625,1.189651,0.10691824,1.7465606,5.61937,0.61585438,0.86296856,2.6179535,3265,2.2928948
327753,34,1030,177,746.47345,0.082985841,87.291969,26.904146,84.398666,3.5921144,170.89392,336.20963,5105.1587,237552,0.64355421,1.1778138,0.11132076,1.7530553,5.6268287,0.6166718,0.86310214,2.6158087,3265,2.2859771
327754,34,1032,192,804.35675,0.08930134,85.731552,25.268671,82.400742,3.4731727,177.17555,336.43433,5282.4233,230832,0.65995854,1.0141464,0.11873841,1.7646304,5.671998,0.62162215,0.86390805,2.6029413,3265,2.2683792
327755,34,1034,293,1172.083,0.045941364,65.681465,32.657417,120.16113,2.2371116,351.08276,566.21606,10605.666,601080,0.48092479,1.0931274,0.14195736,1.5724777,6.761425,0.74101782,0.88200569,2.3446691,3265,2.2606256
327756,34,1036,309,1263.2406,0.05010258,61.374557,32.474018,119.69412,1.992558,352.02667,562.88275,11096.694,617284,0.48646662,1.0774146,0.14913127,1.5802307,6.8048368,0.74577552,0.88267922,2.3360908,3265,2.247879
327757,34,1038,287,1203.7228,0.078435972,60.872623,26.464901,76.407616,2.9321942,251.71419,439.14761,8958.9941,410516,0.55690652,0.92129654,0.1468782,1.5999461,6.5712786,0.72017872,0.87901598,2.3835785,3265,2.263
327758,34,1040,311,1257.4961,0.068364888,53.923779,26.499578,84.365051,4.4249649,284.78348,480.77481,10164.249,492700,0.54853231,0.9442333,0.15651736,1.6116534,6.6552801,0.7293849,0.88034475,2.3661151,3265,2.241209
327759,34,1042,350,1405.6547,0.045318466,44.575787,29.254129,97.598534,6.0463347,425.09369,624.31915,12606.866,675880,0.53322965,0.95933652,0.17140059,1.6262978,6.8017178,0.74543369,0.88263094,2.3367035,3265,2.2087829
327760,34,1044,454,1804.0348,0.029827403,30.986906,42.298817,143.99962,5.711472,668.39679,871.8056,22088.588,1670564,0.51147026,1.0382251,0.16752768,1.2783182,8.6771622,0.95097286,0.9090445,2.0477941,3265,2.3021648
327761,34,1046,487,1955.1086,0.04297135,24.494127,44.315964,139.19606,3.9508777,548.79919,756.1377,24632.141,1920072,0.55918068,1.0369607,0.17924181,1.2964303,8.77985,0.96222699,0.91036069,2.0355392,3265,2.2763584
327762,34,1048,537,2150.3323,0.042984635,23.91777,46.522102,141.42117,2.4775431,580.96106,792.86835,27972.713,2158456,0.53521496,1.077809,0.19786294,1.3306639,8.9036589,0.97579575,0.91193223,2.0211396,3265,2.2343752
327763,34,1050,871,3474.3208,0.054095581,13.961464,64.307877,145.73058,1.8293724,671.97614,898.37775,59712.992,5488332,0.66312736,1.3072631,0.31707317,1.4669441,10.005359,1.0965364,0.92523867,1.9087009,3265,2.025234
327764,34,1052,925,3765.0383,0.061311103,10.646688,65.23671,146.72421,2.5293238,646.92645,878.45612,63644.551,5794088,0.6868211,1.3450177,0.33673099,1.4841721,10.190898,1.1168705,0.92736995,1.8921568,3265,1.9971092
327765,34,1054,928,3761.7043,0.04052154,7.7553101,64.788513,147.62094,4.0225024,861.03235,1080.0759,63238.059,5701956,0.68467063,1.342809,0.33770016,1.4844619,10.204915,1.1184069,0.92752981,1.8909314,3265,1.9958768
327766,34,1056,857,3481.0354,0.055657174,3.4855778,61.463036,148.83472,5.7900352,674.58887,886.54047,55986.609,4908220,0.68243659,1.2684854,0.31107077,1.4571164,9.9851589,1.0943227,0.9250049,1.9105393,3265,2.0352423
327767,34,1058,786,3146.4448,0.059349418,358.20828,56.718609,150.69958,4.5462193,603.3349,816.21912,48903.871,4154324,0.62497526,1.2367887,0.28561047,1.4321995,9.7425785,1.0677371,0.92216879,1.9332107,3265,2.0751061
327768,34,1060,657,2627.2993,0.043457776,351.86368,47.70557,157.40767,2.6348667,657.79211,871.61755,35526.656,2706488,0.5623306,1.1569526,0.23908296,1.3758419,9.3349771,1.023066,0.91728175,1.9739584,3265,2.1571896
327769,34,1062,557,2261.7424,0.037008531,342.32144,38.649632,109.41636,0.93609399,664.2619,876.34595,24912.143,1501600,0.52994591,1.1233351,0.24678777,1.6373019,7.6761236,0.84126413,0.89555413,2.1844363,3265,2.0912976
327770,34,1064,436,1774.0109,0.041243915,333.06531,33.617802,102.18382,0.69357365,547.89771,735.19598,17795.162,986660,0.49621427,1.0355215,0.21520238,1.8554493,6.4964743,0.71198052,0.87782174,2.3995099,3265,2.0696232
327771,34,1066,345,1364.9781,0.042030603,324.62537,30.83399,105.27557,2.273587,478.02689,638.82953,13712.218,772344,0.47140208,0.94453728,0.17020227,1.7974463,6.3709517,0.69822395,0.87579399,2.4270833,3265,2.1361563
327772,34,1068,233,944.94849,0.047051866,310.84885,17.726208,103.19297,3.7035873,356.63721,502.36639,6938.4434,298568,0.50447685,0.82005715,0.11506173,1.7090769,6.2187538,0.68154383,0.873294,2.4620099,3265,2.2350974
327773,34,1070,172,710.94006,0.11796975,286.31747,8.6673784,56.756371,3.7035873,151.2299,275.1922,3877.0347,113452,0.72555417,0.75564641,0.10763454,1.7478739,5.6300311,0.61702281,0.86315942,2.6148896,3265,2.2899597
327774,34,1072,162,683.72156,0.11615399,281.95532,9.9276628,58.74218,3.7035873,154.61595,271.97409,3755.7322,113208,0.73859364,0.7357319,0.10150376,1.738531,5.6172428,0.61562127,0.86293048,2.6185663,3265,2.3002818
327775,34,1074,157,674.73193,0.082161449,278.8956,10.744152,60.72913,1.9607878,199.71648,321.24512,3693.5818,113056,0.74146658,0.74050146,0.099116161,1.7345334,5.599225,0.61364663,0.86260718,2.6237745,3265,2.3068194
327776,34,1076,153,683.09674,0.090919308,276.33713,12.040646,62.717087,0.53896534,182.20462,307.26846,3631.2405,111732,0.74337804,0.74834549,0.096774191,1.7308106,5.5918398,0.6128372,0.86247444,2.6259191,3265,2.311337
327777,34,1078,152,665.8606,0.089004904,274.92496,13.885859,64.705933,1.1911595,191.07614,306.61234,3790.8008,122504,0.74154758,0.75527358,0.096080907,1.7297547,5.5918398,0.6128372,0.86247444,2.6259191,3265,2.3122659
327778,34,1080,133,584.30518,0.078199387,276.88916,14.164079,66.695587,2.9598477,202.03836,306.42426,3436.1421,118148,0.79756206,0.70602846,0.084230527,1.7105498,5.5687547,0.61030722,0.86205864,2.6326592,3265,2.3331349
327779,34,1082,125,566.46667,0.12384693,276.18692,15.344425,68.685951,3.7035873,137.56255,239.74496,3303.8887,118728,0.83419353,0.66427797,0.079214193,1.70207,5.5593657,0.6092782,0.86188912,2.6354167,3265,2.3422594
327780,34,1084,127,560.30432,0.12270792,275.3678,16.582569,70.676956,3.7035873,138.29559,239.54143,3462.4844,128908,0.82327211,0.69617879,0.080481619,1.7042302,5.5614495,0.60950661,0.86192679,2.634804,3265,2.3399844
327781,34,1086,128,562.76727,0.12267005,274.6582,17.449606,72.668549,3.1684728,139.17935,240.10437,3566.5713,137232,0.81459153,0.72839063,0.081166774,1.7053767,5.5614495,0.60950661,0.86192679,2.634804,3265,2.3389649
327782,34,1088,130,568.64557,0.12279674,273.99622,18.375309,74.66066,1.3667256,137.8141,241.23058,3675.2913,145896,0.79773402,0.77073526,0.082435004,1.7075138,5.5635347,0.60973513,0.8619644,2.6341913,3265,2.3367131
327783,34,1090,130,575.16339,0.12303675,273.38541,19.480379,76.653259,0.48061517,131.246,242.37238,3720.8479,153188,0.78771615,0.80791014,0.082539685,1.7076548,5.5614495,0.60950661,0.86192679,2.634804,3265,2.3369412
327784,34,1092,128,558.04083,0.089300059,273.13852,21.536552,78.646286,1.7662817,175.71748,280.22833,3845.5962,165480,0.80757874,0.76618385,0.081269838,1.705519,5.5593657,0.6092782,0.86188912,2.6354167,3265,2.3391917
327785,34,1094,124,536.21307,0.13276778,273.12695,23.316246,80.639717,3.6193533,127.38324,225.28241,3867.0178,174832,0.83530027,0.72159547,0.078730159,1.701202,5.555203,0.60882199,0.8618139,2.6366422,3265,2.3437374
